UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
7806,52758,"London, England",18-03-2020,"Vigilant consumers in Japan have been public shaming some companies on social media that have tried to raise prices for goods such as face masks. #Coronavirus #consumers #Japan #mrx 

https://t.co/kLaZy6pwSv",Positive
7807,52759,San Diego,18-03-2020,"#BREAKING: The Senate has the 60 votes to approve the House-passed coronavirus response legislation, sending it to Pres. Trump who is expected to sign it into law. (Thread)



*free COVID-19 testing

*paid sick leave

*boosts food security initiatives

*expands unemployment insurance",Positive
7808,52760,"Ottawa, Ontario",18-03-2020,"@dnmacera @FarmBoy T'was Saturday past - in other words, an eon ago in the evolution of COVID-19 best practices. FB was doing the best job of protecting its customers based on info we had at that time. CBC had a great clip about how to protect yourself @ ",Positive
7809,52761,"New York, USA",18-03-2020,"Why the F does my face start itching the moment I walk into the grocery store? 



#coronavirus problems",Negative
7810,52762,Moulamein NSW Australia,18-03-2020,"SunRice prepares for a tiny harvest as stock flies off supermarket shelves.



https://t.co/FJzR42mYfq via @thelandnews",Neutral
7811,52763,"Chicago, IL / Rincon, PR",18-03-2020,"Waiting in line to get into the grocery store in Aguada, Puerto Rico. #coronavirus https://t.co/CNHHYfuKtx",Neutral
7812,52764,"Chicago, IL / Rincon, PR",18-03-2020,You really dont realize how much you cough and touch your face until youre standing in line to get into a grocery store during a global pandemic. #coronavirus,Neutral
7813,52765,"Los Angeles, CA",18-03-2020,"Just came home from the market.. they had toilet paper, paper towels, eggs, milk, frozen potatoes and lots of produce. 

No need to panic.

Per Mayor Garcetti, there is NO food shortage. Take what you need for a week. (More or less) and stay clean. #FUCoronaVirus #COVID2019 https://t.co/wafsOnBdbZ",Negative
7814,52766,"Vancouver, British Columbia",18-03-2020,"@amazon - disappointing that you allow resellers to jack up prices many times the actual value of the product during the #COVID2019 epidemic, or ever. We will no longer buy anything off your site. #irresponsable #regulation",Negative
7815,52767,"Seattle, WA",18-03-2020,"I've been inspired by AMAZING educators that are cutting prices and offering things for FREE on their sites so families have learning opportunities! Check out https://t.co/zFERIdubY8 for slashed prices &amp; FREE downloads! More FREE items added daily!



#COVID19 #coronavirus #edchat https://t.co/9tn1OYEKAw",Positive
7816,52768,,18-03-2020,"This corona season, stop and think about the elderly &amp; helpless people around you before you start hoarding unnecessary amounts of certain grocery items from the store shelves..what if this was ur grandpa? #coronavirus #COVID2019 #selfquarantine #Quarantine #shopping #panicbuying https://t.co/6hc2zksAgA",Negative
7817,52769,"Balamban, Cebu, Philippines.",18-03-2020,"While pAniC bUyiNg at the local grocery earlier, Heal the World and Worship songs were on the supermarkets playlist and Ghaad i was kinda re-evaluating my whole life during this crisis ?? hayss COVID-19",Negative
7818,52770,London,18-03-2020,The pandemic has left many firms fighting for survival but employees with final salary will not lose their life savings experts have said Beard has more on what it means for you,Positive
7819,52771,,18-03-2020,A deluge of retailer emails today re plans re covid 19; one supermarket rationing it's own products - good move,Positive
7820,52772,Wherever His wind takes me.,18-03-2020,@realDonaldTrump But you haven't closed everything down. Domestic and international travel should be banned or we will become Italy. It's not rocket science. 6 weeks of only grocery shopping and we'd be out of it. #coronavirus #COVID19 #ChinaLiedPeopleDie,Negative
7821,52773,,18-03-2020,"#Gas during #coronavirus, from @CommutingLarry 



https://t.co/Ys6IwsYkqw",Neutral
7822,52774,"Barrie, Ontario",18-03-2020,Day one of self isolation - grocery shopping online.  #SelfIsolation #selfquarantine #14days #coronavirus #COVID19,Negative
7823,52775,NJ/NYC,18-03-2020,How is #Covid_19 #Coronavirus impacting consumer sentiment? @BainAlerts has been tracking this globally: https://t.co/qCCyc6WNb4,Neutral
7824,52776,Chicagoland,18-03-2020,Shopped at @Lowes yesterday after visiting Costco and grocery store and surprised no disinfectant wipes for carts like other stores.  Asked employee and told they dont have them. Will shop nearby @HomeDepot next time #coronavirus,Positive
7825,52777,,18-03-2020,Next at 6 on More coverage of how Greater Cincinnati s food supply is holding up during the pandemic I d like to think you ll find my report reassuring  And it might put a pause on what s clearly been some panic buying,Positive
7826,52778,"Upton, Wirral ",18-03-2020,"@sainsburys thank you for bringing in measures to help over 70s, disabled and vulnerable. As I fall into one of these what proof do you need for online shopping to get that priority? #homedelivery #COVID2019",Positive
7827,52779,"Melbourne, Australia",18-03-2020,Even a person who might be on isolation because of COVID-19 has to go to these supermarket to buy the stuff and expose themselves to this crowd just because they can't simply order online. (high risk),Negative
7828,52780,Kingdom of Mancunia,18-03-2020,"We all still need to laugh because thats what us Brits do best, but please take the advice seriously folks. Stay safe. #COVID19 #stayhomechallenge #selfquarantine #SelfIsolation #coronavirus #StopPanicBuying  https://t.co/leBgyyu3Qb",Positive
7829,52781,,18-03-2020,"Only to the grocery store and doctor appointments. Otherwise, take caution and sit your arses home. #kungfu #coronavirus #ChineseCoronavirus #gloves https://t.co/ygyRqgJdTL",Neutral
7830,52782,,18-03-2020,"Lets LIST companies youve heard that ARENT in the healthcare, grocery, or pharmaceutical fields that are requiring workers to CONTINUE working during this pandemic. Reply BELOW!! Lets make a list so we can bring it to public attention!!  #Coronavirus #NotDoingTheirPart",Neutral
7831,52783,,18-03-2020,"A super long supermarket queue in California... #coronavirus

(Video: @jeffgritchen) https://t.co/ZTOmwOlF9Y",Positive
7832,52784,,18-03-2020,Whilst most people are panicking &amp; bulk buying food etc. Someone at my work has decided to panic buy a fucking treadmill for when the gyms close down ? #CoronaVirus ????,Negative
7833,52785,,18-03-2020,How COVID-19 Outbreaks Correlate To A Surge In VPN Usage: One of the interesting -- but probably not surprising -- changes in consumer media behavior related to the spread of the COVID-19 outbreak... https://t.co/flMEXk1TFN,Negative
7834,52786,"Allentown, PA",18-03-2020,"True story:

My grandmother goes to the grocery store the other day. She went for paper towels. Shelves are wiped. She finds one and goes to check out. Says to the cashier ""what's going on? are you closing?""



That's when she learned about Covid-19. Old people are something else",Positive
7835,52787,"Ramona, CA",18-03-2020,These were the shelves in my grocery store today in San Diego California  ,Neutral
7836,52788,,18-03-2020,"#CoronaVirus (more accurately the PANIC of the virus) is destroying America and the Leftists are only concerned about ""political correctness"".



It came from China. It's okay to call it the Chinese Virus, just like we call food that originates from China, Chinese Food.",Negative
7837,52789,,18-03-2020,Today my son joined the ranks of the unsung heroes in the war against #coronavirus. He was just hired as a stocker at our local grocery store. Attention crazy customers: Please let him put the toilet paper on shelves before U fight over it! Dont wanna see him on @OfficialLivePD.,Negative
7838,52790,"England, United Kingdom",18-03-2020,"@MsBlaireWhite @Natalia01Mateo I believe we will be stuck in this everlasting #Coronavirus cycle-

*Hungry person eats a wild creature

*Hungry person catches corona virus

*Virus spreads

*Greedy idiots panic buy all food

*People starve

*Hungry p",Negative
7839,52791,United States,18-03-2020,"@realDonaldTrump @GavinNewsom Time to prepare National Guard to set up food supply sectors (MREs &amp; bottled water). Stores will not be able to meet demand at current degradation. Get this rolling now! 



To the deniers, this is about to get real! ",Negative
7840,52792,Minneapolis ,18-03-2020,Do grocery stores have the right payments tech to handle an influx of shelter-at-home shoppers amid the #coronavirus pandemic? https://t.co/ywHx9GrXkX,Neutral
7841,52793,"Jonesport, Me; Sea Cliff, NY",18-03-2020,Coronavirus Online Updates - Consumer Reports ... https://t.co/H4qS2vLGe0,Neutral
7842,52794,"New York, NY",18-03-2020,"General Mills reported stronger demand for its products as consumers buy more food to prepare for the #coronavirus pandemic, but the company said it was uncertain how long the higher orders would last. https://t.co/t9lY8SESPZ",Negative
7843,52795,"Marlow, UK",18-03-2020,@Nigel_Farage Let's hope they're all bringing food to stock our shelves #coronavirus #covid19UK,Positive
7844,52796,"Chicago, IL",18-03-2020,"Today at the grocery store. Yep, this really happened! #ToiletPaperPanic #ToiletPaperPanic #grocery #store #customer #strict #limit #ration #CoronaVirus #virus #sick #flu #cold #COVID19 #sanitizing #pandemic #toiletpaper #ToiletPaperEmergency #toiletpapershortage #mom #mother https://t.co/uxW7rTEWDc",Positive
7845,52797,"Santa Rosa, CA",18-03-2020,"@jfahmy I feel so sick!  I think Ill drive around, find a grocery store, and sneeze on everybody.  #JustKidding!  Seriously, I feel great, and Im not driving anywhere!! #coronavirus #ChineseVirus",Neutral
7846,52798,Sydney,18-03-2020,Any minor entity that I may have subscribed to previously: stop emailing me to let me know what you're doing about covid-19!!! Unless you are the government/medical authority/my employer/supermarket: I don't give a ****!,Negative
7847,52799,"Huddersfield, England",18-03-2020,"So chickens are flying off the #supermarket shelves (not literally) together with bread, pasta and rice. So new made up foods appearing and there were plenty of these in #Aldi. Probably a result of global warming, #COVID-19 and #Brexit (whatever happened to Brexit ?) https://t.co/Gj7OOPvqvk",Positive
7848,52800,"New York, USA",18-03-2020,Gro Intelligences number-crunching points to slowly rebounding poultry prices as a key indicator of damage to Chinas economyand how quickly it can ramp back up. https://t.co/KrVRvCSkuH #coronavirus #AI,Positive
7849,52801,,18-03-2020,Great idea here seniors only grocery shopping hour first thing in am to allow ppl to shop more safely during times South Bay grocery store chain Zanotto s implements seniors only hour,Positive
7850,52802,Ireland,18-03-2020,"A second wave of #coronavirus infections has hit Asia, with rates of infection rising in Taiwan, South Korea, Singapore and Hong Kong. This evidence suggests this is going to be a very long haul to contain Covid-19.

https://t.co/LzsVKt5XoP",Neutral
7851,52803,United Kingdom,18-03-2020,I only booked my hotel for only 2 days to see how the #coronavirus would progress especially for hotel prices I rebooked last night for another 2 nights and was told this morning they have to move me from my room as it has been reserved.,Positive
7852,52804,"Brandon, Florida",18-03-2020,"Repost from discgolfcenter 



Due to the Covid-19 spread, we are limiting our retail store to less than 10 people, including employees until further notice. We do offer Store Pick up, as well as our Free Shipping https://t.co/ery3Avoio8",Positive
